rootid,store,name,categories,description,is_active,is_anchor,display_mode,include_in_menu,part_finders,category_products
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-350cj","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-353c","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-357c","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-365cn","LC980BK,LC980BK-4PK,LC980BKBPRF,LC980BKT,LC980C,LC980CT,LC980M,LC980MT,LC980VALBP,LC980VALBPRF,LC980Y,LC980YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-370","LC980BK,LC980BK-4PK,LC980BKT,LC980C,LC980CT,LC980M,LC980MT,LC980VALBP,LC980VALBPRF,LC980Y,LC980YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-373cw","LC980BK,LC980BK-4PK,LC980BKBPRF,LC980BKT,LC980C,LC980CT,LC980M,LC980MT,LC980VALBP,LC980VALBPRF,LC980Y,LC980YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-375cw","LC980BK,LC980BK-4PK,LC980BKBPRF,LC980BKT,LC980C,LC980CT,LC980M,LC980MT,LC980VALBP,LC980VALBPRF,LC980Y,LC980YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-377cw","LC980BK,LC980BK-4PK,LC980BKBPRF,LC980BKT,LC980C,LC980CT,LC980M,LC980MT,LC980VALBP,LC980VALBPRF,LC980Y,LC980YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-380","LC1100BK,LC1100BKBP2,LC1100BKBPRF,LC1100BKT,LC1100BKT-PR8,LC1100C,LC1100CT,LC1100M,LC1100MT,LC1100VALBP,LC1100VALBPRF,LC1100Y,LC1100YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-383c","LC1100BK,LC1100BKBP2,LC1100BKBPRF,LC1100BKT,LC1100BKT-PR8,LC1100C,LC1100CT,LC1100M,LC1100MT,LC1100VALBP,LC1100VALBPRF,LC1100Y,LC1100YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-385c","LC1100BK,LC1100BKBP2,LC1100BKBPRF,LC1100BKT,LC1100BKT-PR8,LC1100C,LC1100CT,LC1100M,LC1100MT,LC1100VALBP,LC1100VALBPRF,LC1100Y,LC1100YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-387c","LC1100BK,LC1100BKBP2,LC1100BKBPRF,LC1100BKT,LC1100BKT-PR8,LC1100C,LC1100CT,LC1100M,LC1100MT,LC1100VALBP,LC1100VALBPRF,LC1100Y,LC1100YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-395cn","LC1100BK,LC1100BKBP2,LC1100BKBPRF,LC1100BKT,LC1100BKT-PR8,LC1100C,LC1100CT,LC1100M,LC1100MT,LC1100VALBP,LC1100VALBPRF,LC1100Y,LC1100YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-4020c","LC25LC700BT,LC25LC700CT,LC25LC700MT,LC25LC700YT,LC700M,LC700Y"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-520","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-525c","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-525cj","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-530","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-530cj","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-535c","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-535cn","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-540","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-540cj","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-540cn","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-550cj","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-560cn","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-585cw","LC1100BK,LC1100BKBP2,LC1100BKBPRF,LC1100BKT,LC1100BKT-PR8,LC1100C,LC1100CT,LC1100M,LC1100MT,LC1100VALBP,LC1100VALBPRF,LC1100Y,LC1100YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-660cn","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-6690cw","LC1000HYBK,LC1100BK,LC1100BKBP2,LC1100BKBPRF,LC1100BKT,LC1100BKT-PR8,LC1100C,LC1100CT,LC1100HYBK,LC1100HYC,LC1100HYM,LC1100HYY,LC1100M,LC1100MT,LC1100RBWBP,LC1100VALBP,LC1100VALBPRF,LC1100Y,LC1100YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-680cn","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7010","DR2000,DR2000RT,TN2000,TN2000RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7010l","DR2000,DR2000RT,TN2000,TN2000RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7020","DR2000,DR2000RT,TN2000,TN2000RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7025","DR2000,DR2000RT,TN2000,TN2000RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7030","DR2100,DR2100RT,TN2110,TN2110RT,TN2120,TN2120JRT,TN2120RT,TN2120XRT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7032","DR2100,DR2100RT,TN2110,TN2110RT,TN2120,TN2120JRT,TN2120RT,TN2120XRT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7040","DR2100,DR2100RT,TN2110,TN2110RT,TN2120,TN2120JRT,TN2120RT,TN2120XRT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7045n","DR2100,DR2100RT,TN2110,TN2110RT,TN2120,TN2120JRT,TN2120RT,TN2120XRT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7055","DR2200,DR2200RT,TN2010,TN2010RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7055w","DR2200,DR2200RT,TN2010,TN2010RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7057","DR2200,DR2200RT,TN2010,TN2010RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7060d","DR2200,DR2200RT,TN2210,TN2210RT,TN2220,TN2220RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7060n","DR2200,DR2200RT,TN2210,TN2210RT,TN2220,TN2220RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7065dn","DR2200,DR2200RT,TN2210,TN2210RT,TN2220,TN2220RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-7070dw","DR2200,DR2200RT,TN2210,TN2210RT,TN2220,TN2220RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-750cw","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-770cw","LC1000BK,LC1000BK-PR8,LC1000BKBP2,LC1000BT,LC1000C,LC1000CT,LC1000M,LC1000MT,LC1000RBWBP,LC1000VALBP,LC1000VALBPRF,LC1000Y,LC1000YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8020","003R99701,003R99706,DR7000,DR7000RT,TN7300,TN7300RT,TN7600,TN7600RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8025d","003R99701,003R99706,DR7000,DR7000RT,TN7300,TN7300RT,TN7600,TN7600RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8025dn","003R99701,003R99706,DR7000,DR7000RT,TN7300,TN7300RT,TN7600,TN7600RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8040","DR3000,DR3000RT,TN3030,TN3030RT,TN3060,TN3060RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8040lt","DR3000,DR3000RT,TN3030,TN3030RT,TN3060,TN3060RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8045d","DR3000,DR3000RT,TN3030,TN3030RT,TN3060,TN3060RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8045dn","DR3000,DR3000RT,TN3030,TN3030RT,TN3060,TN3060RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8060","DR3100,DR3100RT,TN3130,TN3130RT,TN3170,TN3170RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8060dn","DR3100,DR3100RT,TN3130,TN3130RT,TN3170,TN3170RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8065dn","DR3100,DR3100RT,TN3130,TN3130RT,TN3170,TN3170RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8070d","DR3200,DR3200RT,TN3230,TN3230RT,TN3280,TN3280RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8080dn","DR3200,DR3200RT,TN3230,TN3230RT,TN3280,TN3280RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8085dn","DR3200,DR3200RT,TN3230,TN3230RT,TN3280,TN3280RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8100","DR3300,DR3300RT,TN3330,TN3330RT,TN3380,TN3380RT,TN3380TWIN"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8100series",TN3380RT
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8110dn","DR3300,DR3300RT,TN3330,TN3330RT,TN3380,TN3380RT,TN3380TWIN"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8155dn","DR3300,DR3300RT,TN3330,TN3330RT,TN3380,TN3380RT,TN3380TWIN"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8250dn","DR3300,DR3300RT,TN3330,TN3330RT,TN3380,TN3380RT,TN3380TWIN,TN3390,TN3390RT,TN3390TWIN"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8800","DR3200,DR3200RT,TN3230,TN3230RT,TN3280,TN3280RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8800series",TN3280RT
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8880dn","DR3200,DR3200RT,TN3230,TN3230RT,TN3280,TN3280RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-8890dw","DR3200,DR3200RT,TN3230,TN3230RT,TN3280,TN3280RT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9010cn","BU200CL,DR230CL,DR230CLBKRT,DR230CLCRT,DR230CLMRT,DR230CLYRT,LU6566001,TN230BK,TN230BKRT,TN230C,TN230CRT,TN230M,TN230MRT,TN230Y,TN230YRT,WT200CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9015cdw","BU220CL,DR241CL,DR241CLBKRT,DR241CLCRT,DR241CLMRT,DR241CLYRT,TN241BK,TN241BKRT,TN241C,TN241M,TN241Y,TN245C,TN245CRT,TN245M,TN245MRT,TN245Y,TN245YRT,WT220CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9017cdw","BU220CL,DR241CL,DR241CLBKRT,DR241CLCRT,DR241CLMRT,DR241CLYRT,TN242BKRT,TN242CRT,TN242MRT,TN242YRT,TN246CRT,TN246MRT,TN246YRT,WT220CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9020cdw","BU220CL,DR241CL,DR241CLBKRT,DR241CLCRT,DR241CLMRT,DR241CLYRT,TN-241BKRT,TN-241CRT,TN-241MRT,TN-241YRT,TN241BK,TN241BKRT,TN241C,TN241M,TN241Y,TN245C,TN245CRT,TN245M,TN245MRT,TN245Y,TN245YRT,WT220CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9022cdw","BU220CL,DR241CL,DR241CLBKRT,DR241CLCRT,DR241CLMRT,DR241CLYRT,TN242BKRT,TN242CRT,TN242MRT,TN242YRT,TN246CRT,TN246MRT,TN246YRT,WT220CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9040cn","BU100CL,DR130CL,DR130CLRT,LU4104001,TN130BK,TN130BKRT,TN130C,TN130CRT,TN130M,TN130MRT,TN130Y,TN130YRT,TN135BK,TN135BKRT,TN135C,TN135CRT,TN135M,TN135MRT,TN135Y,TN135YRT,WT100CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9042cdn","BU100CL,DR130CL,DR130CLRT,LU4104001,TN130BK,TN130BKRT,TN130C,TN130CRT,TN130M,TN130MRT,TN130Y,TN130YRT,TN135BK,TN135BKRT,TN135C,TN135CRT,TN135M,TN135MRT,TN135Y,TN135YRT,WT100CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9042cn","BU100CL,DR130CL,DR130CLRT,LU4104001,TN130BK,TN130BKRT,TN130C,TN130CRT,TN130M,TN130MRT,TN130Y,TN130YRT,TN135BK,TN135BKRT,TN135C,TN135CRT,TN135M,TN135MRT,TN135Y,TN135YRT,WT100CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9045cdn","BU100CL,DR130CL,DR130CLRT,LU4104001,TN130BK,TN130BKRT,TN130C,TN130CRT,TN130M,TN130MRT,TN130Y,TN130YRT,TN135BK,TN135BKRT,TN135C,TN135CRT,TN135M,TN135MRT,TN135Y,TN135YRT,WT100CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9045cn","BU100CL,DR130CL,DR130CLRT,LU4104001,TN130BK,TN130BKRT,TN130C,TN130CRT,TN130M,TN130MRT,TN130Y,TN130YRT,TN135BK,TN135BKRT,TN135C,TN135CRT,TN135M,TN135MRT,TN135Y,TN135YRT,WT100CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9055cdn","BU300CL,DR320CL,DR320CLRT,TN320BK,TN320C,TN320M,TN320Y,TN325BK,TN325BKRT,TN325C,TN325CRT,TN325M,TN325MRT,TN325Y,TN325YRT,WT300CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-9270cdn","006R03048,006R03049,BU300CL,DR320CL,DR320CLRT,TN320BK,TN320C,TN320M,TN320Y,TN325BK,TN325BKRT,TN325C,TN325CRT,TN325M,TN325MRT,TN325Y,TN325YRT,TN328BK,TN328BKRT,TN328C,TN328CRT,TN328M,TN328MRT,TN328Y,TN328YRT,WT300CL"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j125","LC985BK,LC985BK-PR8,LC985BKBP2,LC985BKT,LC985C,LC985CT,LC985M,LC985MT,LC985RBWBP,LC985VALBP,LC985Y,LC985YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j132w","LC121BK,LC121C,LC121M,LC121VALBP,LC121Y,LC123BK,LC123BKBP2,LC123BKT,LC123C,LC123CT,LC123M,LC123MT,LC123RBWBP,LC123Y,LC123YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j140w","LC985BK,LC985BK-PR8,LC985BKBP2,LC985BKT,LC985C,LC985CT,LC985M,LC985MT,LC985RBWBP,LC985VALBP,LC985Y,LC985YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j150","LC121BK,LC121C,LC121M,LC121VALBP,LC121Y,LC123BK,LC123BKBP2,LC123BKT,LC123C,LC123CT,LC123M,LC123MT,LC123RBWBP,LC123Y,LC123YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j152w","LC121BK,LC121C,LC121M,LC121VALBP,LC121Y,LC123BK,LC123BKBP2,LC123BKT,LC123C,LC123CT,LC123M,LC123MT,LC123RBWBP,LC123Y,LC123YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j152wr","LC121BK,LC121C,LC121M,LC121VALBP,LC121Y,LC123BK,LC123BKBP2,LC123BKT,LC123C,LC123CT,LC123M,LC123MT,LC123RBWBP,LC123Y,LC123YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j172w","LC121BK,LC121C,LC121M,LC121VALBP,LC121Y,LC123BK,LC123BKBP2,LC123BKT,LC123C,LC123CT,LC123M,LC123MT,LC123RBWBP,LC123Y,LC123YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j315w","LC985BK,LC985BK-PR8,LC985BKBP2,LC985BKT,LC985C,LC985CT,LC985M,LC985MT,LC985RBWBP,LC985VALBP,LC985Y,LC985YT"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j4110dw","LC-127XLBKBP,LC123BK,LC123BKBP2,LC123BKT,LC123C,LC123CT,LC123M,LC123MT,LC123RBWBP,LC123Y,LC123YT,LC125XLC,LC125XLCT,LC125XLM,LC125XLMT,LC125XLRBWBP,LC125XLY,LC125XLYT,LC127XLBK,LC127XLBKBP2,LC127XLBKBPRF,LC127XLBKT,LC127XLBKT4,LC127XLVALBP"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j4110w","LC-127XLBKBP,LC123BK,LC123BKBP2,LC123BKT,LC123C,LC123CT,LC123M,LC123MT,LC123RBWBP,LC123Y,LC123YT,LC125XLC,LC125XLCT,LC125XLM,LC125XLMT,LC125XLRBWBP,LC125XLY,LC125XLYT,LC127XLBK,LC127XLBKBP2,LC127XLBKBPRF,LC127XLBKT,LC127XLBKT4,LC127XLVALBP"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j4120dw","LC223BK,LC223BKT,LC223C,LC223CT,LC223M,LC223MT,LC223VALBP,LC223Y,LC223YT,LC225XLC,LC225XLCT,LC225XLM,LC225XLMT,LC225XLY,LC225XLYT,LC227XLBK,LC227XLBKBPRF,LC227XLBKT,LC227XLVALBP"
3,default,"Brother DCP ","Brother/Brother DCP/Brother DCP ","Brother DCP ",1,1,PRODUCTS,0,"brother dcpdcp-j515w","LC985BK,LC985BK-PR8,LC985BKBP2,LC985BKT,LC985C,LC985CT,LC985M,LC985MT,LC985RBWBP,LC985VALBP,LC985Y,LC985YT"
